日期,股票简称,最新价,涨跌幅,换手率,流入资金(亿元),流出资金(亿元),净额(亿元),净买入率,成交额(亿元),涨速(%),量比,振幅(%),流通股,流通市值,市盈率
2023-08-10,昊帆生物,99.87,0.92%,53.21%,6.28,6.4,-0.12,-0.51%,12.68,-0.12,4.34,11.04,23394700.0,2336000000.0,74.31
2023-08-09,昊帆生物,98.96,20.00%,27.86%,3.27,3.02,0.25,1.08%,6.28,0.0,3.26,9.92,23394700.0,2315000000.0,73.63
2023-08-08,昊帆生物,82.47,4.42%,9.92%,0.9991899999999999,0.87713,0.12205999999999999,0.63%,1.88,0.02,1.11,7.33,23394700.0,1929000000.0,61.36
2023-08-07,昊帆生物,78.88,-3.57%,7.39%,0.5571510000000001,0.800883,-0.243732,-1.32%,1.38,-0.09,0.73,3.56,23394700.0,1848000000.0,58.77
2023-08-04,昊帆生物,81.8,-2.44%,6.65%,0.4684810000000001,0.819167,-0.35068599999999994,-1.83%,1.29,-0.07,0.62,3.33,23394700.0,1914000000.0,60.86
2023-08-03,昊帆生物,83.85,1.54%,9.03%,0.970779,0.787647,0.183132,0.93%,1.78,-0.11,0.89,3.77,23394700.0,1962000000.0,62.39
2023-08-02,昊帆生物,82.58,-3.05%,9.35%,0.712881,1.11,-0.397119,-2.06%,1.82,-0.37,0.93,4.83,23394700.0,1932000000.0,61.44
2023-08-01,昊帆生物,85.18,-2.32%,11.95%,1.05,1.37,-0.32,-1.61%,2.42,-0.26,1.26,5.64,23394700.0,1993000000.0,63.38
2023-07-31,昊帆生物,87.2,-1.88%,14.78%,1.25,1.83,-0.58,-2.84%,3.08,0.0,1.69,5.76,23394700.0,2040000000.0,64.88
2023-07-28,昊帆生物,88.87,-0.18%,7.96%,0.786335,0.8521719999999999,-0.065837,-0.32%,1.64,0.81,0.79,4.22,23394700.0,2079000000.0,66.12
2023-07-27,昊帆生物,89.03,-0.51%,7.79%,0.775083,0.8407,-0.065617,-0.32%,1.62,-0.09,0.7,5.32,23394700.0,2083000000.0,66.24
2023-07-26,昊帆生物,89.49,-2.20%,7.53%,0.747023,0.8404379999999998,-0.09341499999999983,-0.45%,1.59,-0.18,0.6,3.2,23394700.0,2094000000.0,66.58
2023-07-24,昊帆生物,91.8,2.00%,11.03%,1.26,1.11,0.15,0.70%,2.37,-0.22,0.65,6.19,23394700.0,2148000000.0,68.3
2023-07-21,昊帆生物,90.0,0.02%,14.90%,1.65,1.51,0.14,0.66%,3.16,0.33,0.71,6.32,23394700.0,2106000000.0,66.96
2023-07-20,昊帆生物,90.25,-3.98%,11.32%,1.03,1.38,-0.35,-1.66%,2.42,-0.02,0.47,4.36,23394700.0,2105000000.0,66.95
2023-07-19,昊帆生物,94.32,-5.46%,14.40%,1.49,1.71,-0.22,-1.00%,3.24,-0.43,0.39,6.61,23394700.0,2199000000.0,69.93
2023-07-17,昊帆生物,98.28,1.63%,22.86%,2.8,2.44,0.36,1.57%,5.23,0.2,0.45,7.17,23394700.0,2299000000.0,73.12
2023-07-14,昊帆生物,96.7,-7.02%,34.73%,3.78,4.48,-0.7000000000000006,-3.09%,8.25,0.0,0.59,11.53,23394700.0,2262000000.0,71.95
2023-07-13,昊帆生物,104.0,0.88%,41.74%,5.15,5.05,0.1000000000000006,0.41%,10.2,0.0,0.55,9.71,23394700.0,2433000000.0,77.38
2023-07-12,昊帆生物,103.08,52.30%,75.64%,9.16,9.41,-0.25,-1.04%,18.57,0.01,--,35.28,23394700.0,2412000000.0,76.7
