wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
Mcq53s9el,https://weibo.cn/comment/Mcq53s9el?uid=7751678845&rl=0#cmtfrm,"华为今日发布2022年前三季度经营业绩，前三季度公司实现销售收入4,458亿元人民币，主营业务利润率为6.1%。  ",,无,True,无,2022-10-28 17:44,无,5674,8,1
McppkaMko,https://weibo.cn/comment/McppkaMko?uid=7751678845&rl=0#cmtfrm,小时候看《新白娘子传奇》，讨厌法海；如今阅历丰富了，看事物的观点变了。其实法海也不坏，他有他的使命，降妖除魔是责任！  ,,无,True,无,2022-10-28 16:02,无,7622,24,0
McpnodFVw,https://weibo.cn/comment/McpnodFVw?uid=7751678845&rl=0#cmtfrm,截止今天收盘，北向资金净卖出20.31亿元，中止连续3日净买入的势头，这走法估计洋葱也很无奈。  ,,无,True,无,2022-10-28 15:57,微博 weibo.com,6288,5,0
Mcpl0cja5,https://weibo.cn/comment/Mcpl0cja5?uid=7751678845&rl=0#cmtfrm,股市不是生活的全部，还有广西的美丽风光和远方的我........所有人扣一个赞！  ,,无,True,无,2022-10-28 15:51,微博 weibo.com,7273,17,0
Mcp54E1w4,https://weibo.cn/comment/Mcp54E1w4?uid=7751678845&rl=0#cmtfrm,今天大盘收在2915.93点，四大指数均跌，按日线组合看2934和2944连线企图构筑小双底反弹的预期失败。接下来，下周会再度考验今年4月份的低点，这是技术面的使然。。。。。所有人，点一个，互相安慰一下。  ,,无,True,无,2022-10-28 15:12,微博 weibo.com,12238,72,0
McoYcfpCW,https://weibo.cn/comment/McoYcfpCW?uid=7751678845&rl=0#cmtfrm,说一句，爱老虎油！  ,,无,True,无,2022-10-28 14:55,微博 weibo.com,10361,43,1
McoWvAM74,https://weibo.cn/comment/McoWvAM74?uid=7751678845&rl=0#cmtfrm,老铁都知道，这几年自从关闭了长线账户之后，一直都是短线账户的操作，而且资金量也不算大。计划在11月重启长线账户，只要是想布局一些长线品种，计划的周期是3年。  ,,无,True,无,2022-10-28 14:51,微博 weibo.com,14138,216,4
McoS9dksE,https://weibo.cn/comment/McoS9dksE?uid=7751678845&rl=0#cmtfrm,够2.198万个赞了，我和大家说个事：关闭了几年的长线账户，计划在2022年11月份重新起用。这账户主要是配置长线股，周期是3年。股市上涨下跌都是合理的，不要因为下跌而带节奏，不要因为上涨而骄傲，平常心看待。只用自己空闲的资金投资！明白的点一个！  ,,无,True,无,2022-10-28 14:40,微博 weibo.com,23107,369,2
McoRsE4zB,https://weibo.cn/comment/McoRsE4zB?uid=7751678845&rl=0#cmtfrm,"转发理由:这个消息是：关闭了几年的长线账户，计划在2022年11月份重新起用。这账户主要是配置长线股，周期是3年。  
原始用户: 广西小wu
转发内容: 够2.198万个赞，会告诉大家一个好消息。  ",无,,False,无,2022-10-28 14:38,微博 weibo.com,14795,123,3
McoQ7q0ic,https://weibo.cn/comment/McoQ7q0ic?uid=7751678845&rl=0#cmtfrm,港股目前改写近年新低，目前跌620点，逼近18000关卡。A50跌218点！  ,,无,True,无,2022-10-28 14:35,微博 weibo.com,9178,13,0
McoOC3DRC,https://weibo.cn/comment/McoOC3DRC?uid=7751678845&rl=0#cmtfrm,节节下压，干瞪眼，又不敢加！  ,,无,True,无,2022-10-28 14:31,微博 weibo.com,10630,21,0
McoIFdN78,https://weibo.cn/comment/McoIFdN78?uid=7751678845&rl=0#cmtfrm,股市上涨下跌都是合理的，不要因为下跌而带节奏，不要因为上涨而骄傲，平常心看待。只用自己空闲的资金投资！明白的点一个！  ,,无,True,无,2022-10-28 14:16,微博 weibo.com,12508,44,0
McoHom9LB,https://weibo.cn/comment/McoHom9LB?uid=7751678845&rl=0#cmtfrm,#贵州茅台#截止今天是连续5个交易日成交超过百亿以上。  ,,无,True,无,2022-10-28 14:13,微博 weibo.com,8207,12,2
McoGXokE2,https://weibo.cn/comment/McoGXokE2?uid=7751678845&rl=0#cmtfrm,"转发理由:股价大幅回撤50%以上的残酷考验，是很折磨人性的，再好的股也会有周期，都会有大波动。  
原始用户: 茅台900元真不算高
转发内容: 简单说几点：一到今天我都没有减仓贵州茅台，茅台这个跌法究竟是何原因，我似乎知道，但又似乎不知道；二扪心自问，如果像腾讯那样跌去70%，我心态扛得住吗？实话说：我扛不住！虽然说，只要股票不兑现，就谈不上实质损失。从2014年开始买入茅台至今，虽说持仓成本早已成负数，但我也同意这是我的...全文 原图 ",无,http://ww2.sinaimg.cn/large/4d71440cgy1h7jx54pn8wj20uo1en7dh.jpg,False,无,2022-10-28 14:12,微博搜索,5090,35,1
McoF6b26W,https://weibo.cn/comment/McoF6b26W?uid=7751678845&rl=0#cmtfrm,东数西算，目前有几只冲板的，这应该是软件类股炒作后的转移。  ,,无,True,无,2022-10-28 14:08,微博 weibo.com,7901,10,0
McoE2zZpx,https://weibo.cn/comment/McoE2zZpx?uid=7751678845&rl=0#cmtfrm,指数被按着磨擦！  ,,无,True,无,2022-10-28 14:05,微博 weibo.com,7665,12,0
McoyC071O,https://weibo.cn/comment/McoyC071O?uid=7751678845&rl=0#cmtfrm,够2.198万个赞，会告诉大家一个好消息。  ,,无,True,无,2022-10-28 13:52,微博 weibo.com,26491,252,13
McovE09TK,https://weibo.cn/comment/McovE09TK?uid=7751678845&rl=0#cmtfrm,按月线看，除了科创板是三连阴后一反击阳之外，大盘指数，深成指，创业板指数都是4连阴。虽然下周还有一个交易日，但是月线4连阴已是大概率了，除非周末有奇迹消息。  ,,无,True,无,2022-10-28 13:44,微博 weibo.com,9686,22,3
McouA21RT,https://weibo.cn/comment/McouA21RT?uid=7751678845&rl=0#cmtfrm,国外市场我不知道，国内市场的话，美国股神巴老减持的股票，基本都是市场疯狂的时候减的，也都减对。历史上最出名的是中国神油。这次一按数据看，股神减”车神“依然是对的。  ,,无,True,无,2022-10-28 13:42,微博 weibo.com,8873,29,1
McotEpHWf,https://weibo.cn/comment/McotEpHWf?uid=7751678845&rl=0#cmtfrm,如果今天收在2956之下，那么2934和2944点连线是破位的，这将意味着小双底的预期失败。市场会再度考验2856点。明白的点一个！  ,,无,True,无,2022-10-28 13:40,微博 weibo.com,15110,93,3
Mcoq0mE0m,https://weibo.cn/comment/Mcoq0mE0m?uid=7751678845&rl=0#cmtfrm,机构抱团股频频出现被按！  ,,无,True,无,2022-10-28 13:31,微博 weibo.com,8474,19,1
Mcon7Bip0,https://weibo.cn/comment/Mcon7Bip0?uid=7751678845&rl=0#cmtfrm,目前香港股市跌450点，日经跌205点，湾湾跌181点，A50跌168点，亚太地区股市全线下跌。  ,,无,True,无,2022-10-28 13:23,微博 weibo.com,7894,18,0
McomjBFt2,https://weibo.cn/comment/McomjBFt2?uid=7751678845&rl=0#cmtfrm,按周线看贵州茅台周线是3连阴，日线是10连阴，比九阴白骨爪，还多了一阴。  ,,无,True,无,2022-10-28 13:21,微博 weibo.com,7826,12,0
McoiQd1tb,https://weibo.cn/comment/McoiQd1tb?uid=7751678845&rl=0#cmtfrm,前面给的2956/2936区域，今天再度受考验。前面虽然在2934点曾经反击3100点，但是今天2956得失将是很关键的点位。  ,,无,True,无,2022-10-28 13:13,微博 weibo.com,9022,47,3
Mcog9ll0n,https://weibo.cn/comment/Mcog9ll0n?uid=7751678845&rl=0#cmtfrm,下午集合！  ,,无,True,无,2022-10-28 13:06,微博 weibo.com,8129,14,7
McnRBdhl7,https://weibo.cn/comment/McnRBdhl7?uid=7751678845&rl=0#cmtfrm,我想和你说话都不能，互相之间只能暂时挤一下眼了！  ,,无,True,无,2022-10-28 12:06,无,13385,27,6
McnDr2kdt,https://weibo.cn/comment/McnDr2kdt?uid=7751678845&rl=0#cmtfrm,早盘大盘指数介于2974--2949之间徘徊，多空力量环绕2956展开了拉剧式争夺，两市四大指数是三绿一红。。。。下午继续2956保卫战，所有人，来一个。。。。。谢谢！  ,,无,True,无,2022-10-28 11:31,微博 weibo.com,12498,19,7
McnCCbGCN,https://weibo.cn/comment/McnCCbGCN?uid=7751678845&rl=0#cmtfrm,早盘主要还是权重股压着，不知道是不是故意的。  ,,无,True,无,2022-10-28 11:29,微博 weibo.com,8501,24,1
McnyOF1Mp,https://weibo.cn/comment/McnyOF1Mp?uid=7751678845&rl=0#cmtfrm,早上说来，今天又是2956保卫战！按早盘市场走势来看，确实如此！  ,,无,True,无,2022-10-28 11:19,微博 weibo.com,8665,11,1
Mcntp2ND1,https://weibo.cn/comment/Mcntp2ND1?uid=7751678845&rl=0#cmtfrm,科创板指数，截止目前看是试871点后4连阳，然后整理2天，接着截止今天是7连阳。比其它指数强很多。  ,,无,True,无,2022-10-28 11:06,微博 weibo.com,7797,13,0
McnqFEciC,https://weibo.cn/comment/McnqFEciC?uid=7751678845&rl=0#cmtfrm,目前香港股市跌271点，日经跌119点，湾湾跌112点，A50跌72点。  ,,无,True,无,2022-10-28 10:59,微博 weibo.com,7256,12,1
McnnKzkqz,https://weibo.cn/comment/McnnKzkqz?uid=7751678845&rl=0#cmtfrm,菜公子一大早帮买了单，付了饭钱就跑了，晚上的KTV不管了吗？  ,,无,True,无,2022-10-28 10:52,微博 weibo.com,8432,28,3
Mcnl52CcL,https://weibo.cn/comment/Mcnl52CcL?uid=7751678845&rl=0#cmtfrm,权重股轮流压，郁闷！  ,,无,True,无,2022-10-28 10:46,微博 weibo.com,8717,18,2
Mcncckcmr,https://weibo.cn/comment/Mcncckcmr?uid=7751678845&rl=0#cmtfrm,今天对2956保卫战有信心的点一个！  ,,无,True,无,2022-10-28 10:24,微博 weibo.com,20299,78,9
Mcn8odgtE,https://weibo.cn/comment/Mcn8odgtE?uid=7751678845&rl=0#cmtfrm,试了2953.72点，比预期的2956略低一点点，接受批评！  ,,无,True,无,2022-10-28 10:14,微博 weibo.com,9420,10,2
Mcn7h2oET,https://weibo.cn/comment/Mcn7h2oET?uid=7751678845&rl=0#cmtfrm,利用神电池，电池材料，中药，养殖等压盘明显。不管如何压，我今天坚持看2956保卫战！  ,,无,True,无,2022-10-28 10:12,微博 weibo.com,8510,17,1
Mcn0NacCO,https://weibo.cn/comment/Mcn0NacCO?uid=7751678845&rl=0#cmtfrm,主力还真坏，昨日按住白酒，酱油磨擦。今天早盘是按住深电池，电池材料及中药，神猪，BYD等磨擦！  ,,无,True,无,2022-10-28 09:56,微博 weibo.com,9251,18,0
McmYpsCox,https://weibo.cn/comment/McmYpsCox?uid=7751678845&rl=0#cmtfrm,今天是菜公子帮大家买单，订好包厢，HP。。。。行挤个眼神？  ,,无,True,无,2022-10-28 09:50,微博 weibo.com,10674,24,2
McmTV7zur,https://weibo.cn/comment/McmTV7zur?uid=7751678845&rl=0#cmtfrm,目前看，芯片，半导体，软件，旅游等纷纷拉红。个人看软件类股连续拉抬了，个股不要追高！  ,,无,True,无,2022-10-28 09:39,微博 weibo.com,9215,10,0
McmT51FZd,https://weibo.cn/comment/McmT51FZd?uid=7751678845&rl=0#cmtfrm,同仁，健帆，日发，大唐，楚江，双星，华东，辉煌，汇通及神奶等一大批个股跌停。  ,,无,True,无,2022-10-28 09:37,微博 weibo.com,7916,18,0
McmOTlIkq,https://weibo.cn/comment/McmOTlIkq?uid=7751678845&rl=0#cmtfrm,今天又是2956保卫战，收到请点赞！  ,,无,True,无,2022-10-28 09:26,微博 weibo.com,13524,31,1
McmMVzVgi,https://weibo.cn/comment/McmMVzVgi?uid=7751678845&rl=0#cmtfrm,所有人，点赞集合！  ,,无,True,无,2022-10-28 09:22,微博 weibo.com,10158,4,0
McmKhCfLf,https://weibo.cn/comment/McmKhCfLf?uid=7751678845&rl=0#cmtfrm,转发微博已被删除,无,,False,无,2022-10-28 09:15,微博 weibo.com,7427,3,0
McmIwwLsm,https://weibo.cn/comment/McmIwwLsm?uid=7751678845&rl=0#cmtfrm,转发微博已被删除,无,,False,无,2022-10-28 09:11,微博 weibo.com,5530,18,0
McmHEto8A,https://weibo.cn/comment/McmHEto8A?uid=7751678845&rl=0#cmtfrm,"10月27日晚间全球元宇宙巨头Meta的股价崩了,因财报业绩不及市场预期，Facebook的母公司Meta的股价暴跌25%。相较去年9月初创下的历史高点，该公司股价已下跌75%，市值蒸发7700多亿美元，约合人民币5.57万亿元。  ",,无,True,无,2022-10-28 09:08,微博 weibo.com,5436,12,0
McmHc8Cz6,https://weibo.cn/comment/McmHc8Cz6?uid=7751678845&rl=0#cmtfrm,瑞士信贷集团发布三季度财报，期内，该集团报告净亏损达40.3亿瑞士法郎(约合300亿元人民币)，亏损远超市场预期；营收为38.04亿瑞士法郎，同比下滑30%。  ,,无,True,无,2022-10-28 09:07,微博 weibo.com,4887,5,0
McmEi6W8R,https://weibo.cn/comment/McmEi6W8R?uid=7751678845&rl=0#cmtfrm,抖Y抖了一个，缺小红心♥️  ,,无,True,无,2022-10-28 09:00,无,6063,3,0
MciLmaKBZ,https://weibo.cn/comment/MciLmaKBZ?uid=7751678845&rl=0#cmtfrm,所有人……晚安了！🙏🙏🙏  ,,无,True,无,2022-10-27 23:07,无,5638,8,0
MciGsoHFu,https://weibo.cn/comment/MciGsoHFu?uid=7751678845&rl=0#cmtfrm,道指目前上涨486点，纳指下跌41点。  ,,无,True,无,2022-10-27 22:55,无,5128,7,0
MchqeadAb,https://weibo.cn/comment/MchqeadAb?uid=7751678845&rl=0#cmtfrm,今天北向资金合计净买入9.58亿元，其中沪股通净买入14.58亿元，深股通净卖出5亿元……洋葱装好人？  ,,无,True,无,2022-10-27 19:42,无,6878,24,0
MchougFgx,https://weibo.cn/comment/MchougFgx?uid=7751678845&rl=0#cmtfrm,数据：五粮液(000858.SZ)披露2022年第三季度报告。今年第三季度，五粮液营收145.57亿元，同比(较上年同期)增长12.24%；归属于上市公司股东的净利润约为48.9亿元，同比增长18.5%；基本每股收益为1.26元/股。今年前三季度，五粮液实现营收约557.80亿元，同比增长12.19%；净利润约为199.89亿元，同比增...全文 ,,无,True,无,2022-10-27 19:38,无,4944,39,0
Mch5L34bD,https://weibo.cn/comment/Mch5L34bD?uid=7751678845&rl=0#cmtfrm,欧洲股市目前下跌0.8%左右！  ,,无,True,无,2022-10-27 18:51,无,5649,7,0
McgQz3yEa,https://weibo.cn/comment/McgQz3yEa?uid=7751678845&rl=0#cmtfrm,今晚加菜！  ,,无,True,无,2022-10-27 18:14,无,6556,14,0
McgkU1Vbb,https://weibo.cn/comment/McgkU1Vbb?uid=7751678845&rl=0#cmtfrm,不要问我要多少个赞，也不要问我什么时候要，反正要你就给……  ,,无,True,无,2022-10-27 16:56,无,14183,25,2
McfAQasrP,https://weibo.cn/comment/McfAQasrP?uid=7751678845&rl=0#cmtfrm,今天大盘指数介于2981--3017之间小幅度震荡，收在2982.90点。盘中是软件（操作系统），芯片，中药，旅游，传媒，创新医药等涨幅领先，领跌的主要是白酒板块和几只权重股。四大指数是三绿一红，两市成交9239亿元。按技术面，只要2934/2944连线的支持不破，依然可以看构筑反弹。。。。。所有人，来一次够...全文 原图 ,http://ww4.sinaimg.cn/large/008sBfM9gy1h7juxgbjfeg30rs0hkt8v.gif,无,True,无,2022-10-27 15:02,微博 weibo.com,17134,143,2
McfxV06o0,https://weibo.cn/comment/McfxV06o0?uid=7751678845&rl=0#cmtfrm,不管什么股，什么板块，我们真的不能追逐，尤其是疯狂上涨之后，切记，切记！  ,,无,True,无,2022-10-27 14:55,微博 weibo.com,9732,50,0
Mcfx2yhVm,https://weibo.cn/comment/Mcfx2yhVm?uid=7751678845&rl=0#cmtfrm,现在没有人鼓吹浆香科技了吧！  ,,无,True,无,2022-10-27 14:53,微博 weibo.com,8388,22,0
McfpOEID7,https://weibo.cn/comment/McfpOEID7?uid=7751678845&rl=0#cmtfrm,不用多想，就盯这线。。。。。明白的点赞！  原图 ,http://ww1.sinaimg.cn/large/008sBfM9gy1h7ju5adogqg30rs0hkt8v.gif,无,True,无,2022-10-27 14:35,微博 weibo.com,14597,142,1
Mcfnu6Nsd,https://weibo.cn/comment/Mcfnu6Nsd?uid=7751678845&rl=0#cmtfrm,从神保险，到神鱼，神药，神牙，神眼，神空调，神电饭锅，神医疗，神白药，神片仔，神酱油，神三一等等一大批神股，没有腰崭好象都没面子一样。所谓的价值投资，彻底被洗礼了一轮。  ,,无,True,无,2022-10-27 14:30,微博 weibo.com,8073,35,0
McflMDkQ2,https://weibo.cn/comment/McflMDkQ2?uid=7751678845&rl=0#cmtfrm,#贵州茅台# 的动态市盈率今天降到了29.7倍左右。最高时是55倍多，历史上它最低市盈率是8倍多。  ,,无,True,无,2022-10-27 14:25,微博 weibo.com,7104,26,2
McfkKgHaV,https://weibo.cn/comment/McfkKgHaV?uid=7751678845&rl=0#cmtfrm,白酒，中药，食品等主力重仓的板块，走势严重分化！  ,,无,True,无,2022-10-27 14:23,微博 weibo.com,6810,11,0
McfeMeTxh,https://weibo.cn/comment/McfeMeTxh?uid=7751678845&rl=0#cmtfrm,芯片，半导体，软件，创新医药，新材料等，本周是轮流买单！指数虽然暂时没有色表现，但是热点思路明显，把握的投资者吃肉。。。。有吃到肉的么，点个赞！  ,,无,True,无,2022-10-27 14:08,微博 weibo.com,9277,35,1
Mcfcodwjo,https://weibo.cn/comment/Mcfcodwjo?uid=7751678845&rl=0#cmtfrm,#贵州茅台# 今天上热搜了！  ,,无,True,无,2022-10-27 14:02,微博 weibo.com,6525,5,1
Mcf95czQK,https://weibo.cn/comment/Mcf95czQK?uid=7751678845&rl=0#cmtfrm,中药板块目前有8只冲板，其中，同仁，三九等改写历史新高，还有几只改写近几年新高的。与白酒板块集体杀跌形成了鲜明对比。  ,,无,True,无,2022-10-27 13:54,微博 weibo.com,7142,22,0
Mcf7lzwLp,https://weibo.cn/comment/Mcf7lzwLp?uid=7751678845&rl=0#cmtfrm,白酒板块从补跌到今天的加速宣泄（符合预期），大盘指数依然能守住2934/2944连线的话，构筑反弹是值得坚持的。。。。在线的2.198万，绝对要的！  ,,无,True,无,2022-10-27 13:50,微博 weibo.com,12394,30,0
Mcf42zGos,https://weibo.cn/comment/Mcf42zGos?uid=7751678845&rl=0#cmtfrm,白酒板块从补跌到加速宣泄，有几只中药龙头反而改写历史新高，差别有点大了，主力坏坏的！  ,,无,True,无,2022-10-27 13:42,微博 weibo.com,7271,11,0
Mcf18fgFe,https://weibo.cn/comment/Mcf18fgFe?uid=7751678845&rl=0#cmtfrm,贵州茅台目前报1383.85元，本月累计跌超26%，为史上最大单月跌幅！  ,,无,True,无,2022-10-27 13:35,微博 weibo.com,6854,19,0
MceZ2hBae,https://weibo.cn/comment/MceZ2hBae?uid=7751678845&rl=0#cmtfrm,几大权重猛砸，大盘指数今天继续是看回2976点左右的支持。  ,,无,True,无,2022-10-27 13:29,微博 weibo.com,7552,8,0
MceYo6t3y,https://weibo.cn/comment/MceYo6t3y?uid=7751678845&rl=0#cmtfrm,在？  ,,无,True,无,2022-10-27 13:28,微博 weibo.com,7682,7,0
Mced02W8d,https://weibo.cn/comment/Mced02W8d?uid=7751678845&rl=0#cmtfrm,早盘指数波动不大（介于2992--3017之间），收在2997.42点。盘中个股机会不少，软件（操作系统），烟草，数据安全，旅游，酒店，信创，教育等涨幅领先。领跌的主要是白酒类股个几只权重大的品种。按技术组合看，继续等待反弹结构的酝酿，收到请点个赞。  ,,无,True,无,2022-10-27 11:31,微博 weibo.com,11457,30,1
Mce3y0Sqe,https://weibo.cn/comment/Mce3y0Sqe?uid=7751678845&rl=0#cmtfrm,把握好几个热点板块，是可以吃肉的。  ,,无,True,无,2022-10-27 11:08,微博 weibo.com,8624,26,0
McdZKdKnj,https://weibo.cn/comment/McdZKdKnj?uid=7751678845&rl=0#cmtfrm,谁点的赞，我能看到！  ,,无,True,无,2022-10-27 10:58,微博 weibo.com,17361,11,1
McdZC1PIK,https://weibo.cn/comment/McdZC1PIK?uid=7751678845&rl=0#cmtfrm,又绿了，郁闷！  ,,无,True,无,2022-10-27 10:58,微博 weibo.com,9954,10,0
McdXs6ZEu,https://weibo.cn/comment/McdXs6ZEu?uid=7751678845&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 广西小wu
转发内容: 今天大盘指数继续看反击3056方向，创业板指数反击2406方向。至于短线支持可参考2976点。。。。。够2.198万个赞再说，不够就难过啦！  ",无,,False,无,2022-10-27 10:53,无,361,1,0
McdVU76OX,https://weibo.cn/comment/McdVU76OX?uid=7751678845&rl=0#cmtfrm,大盘指数早盘是小区间折腾，热点是活跃的！  ,,无,True,无,2022-10-27 10:49,微博 weibo.com,4901,4,0
McdQ7EWvc,https://weibo.cn/comment/McdQ7EWvc?uid=7751678845&rl=0#cmtfrm,截止目前看，软件（操作系统），烟草，数据安全，旅游，酒店，信创，教育等涨幅领先。早盘至今虽然指数波动不大，但是个股机会不少。有获得收益的吗？  ,,无,True,无,2022-10-27 10:35,微博 weibo.com,6476,18,0
McdzveXXQ,https://weibo.cn/comment/McdzveXXQ?uid=7751678845&rl=0#cmtfrm,企鹅从775.5跌到前天的198.6港元，累计跌了74.39%，段王爷也是越跌越买，暂时是越套越深，按技术面看破二百大关后，略有反弹是合理的。至于后市会怎么样，什么地方才是真正的底部，在这里不探讨。我们只看看！  ,,无,True,无,2022-10-27 09:54,微博 weibo.com,1605,94,19
McdvGwoCr,https://weibo.cn/comment/McdvGwoCr?uid=7751678845&rl=0#cmtfrm,截止目前看，软件类股依然是环绕操作系统展开，目前还有几只冲板的。  ,,无,True,无,2022-10-27 09:44,微博 weibo.com,7775,10,0
McdqHsrcJ,https://weibo.cn/comment/McdqHsrcJ?uid=7751678845&rl=0#cmtfrm,数据：国家统计局：1—9月份，全国规模以上工业企业营业收入同比增长8.2%，延续较快增长态势，企业利润同比下降2.3%。  ,,无,True,无,2022-10-27 09:32,微博 weibo.com,7608,5,0
McdoS2J1o,https://weibo.cn/comment/McdoS2J1o?uid=7751678845&rl=0#cmtfrm,今天大盘指数继续看反击3056方向，创业板指数反击2406方向。至于短线支持可参考2976点。。。。。够2.198万个赞再说，不够就难过啦！  ,,无,True,无,2022-10-27 09:28,微博 weibo.com,22381,82,2
McdnUk7dw,https://weibo.cn/comment/McdnUk7dw?uid=7751678845&rl=0#cmtfrm,所有人，点赞集合！  ,,无,True,无,2022-10-27 09:25,微博 weibo.com,8186,3,1
Mcdnul1sn,https://weibo.cn/comment/Mcdnul1sn?uid=7751678845&rl=0#cmtfrm,香港恒指跌到了14947点，按技术面看属于连续下跌后的超卖，短线应该有一波反弹。近期的阻力在18000/18200区域，也是反弹的目标，仅供参考，风险自理！  ,,无,True,无,2022-10-27 09:24,微博 weibo.com,7346,468,36
McdmseS8j,https://weibo.cn/comment/McdmseS8j?uid=7751678845&rl=0#cmtfrm,RMB连续走贬告一段落，短期内重新回到7.0/6.8区域才是合理的技术预期。  原图 ,http://ww2.sinaimg.cn/large/008sBfM9gy1h7jl2theahg31090ek74f.gif,无,True,无,2022-10-27 09:22,微博 weibo.com,5952,25,1
McdjoanJC,https://weibo.cn/comment/McdjoanJC?uid=7751678845&rl=0#cmtfrm,波音公司周三(26日) 公布上季亏损33亿美元(折合人民币近240亿元)，原因是其国防部门的费用与其商用飞机业务的进展相抵触。该公司财报显示，其国防部门在包括KC-46加油机和空军一号在内的方案中损失了28亿美元。  ,,无,True,无,2022-10-27 09:14,微博 weibo.com,5194,4,0
Mcde1qPjq,https://weibo.cn/comment/Mcde1qPjq?uid=7751678845&rl=0#cmtfrm,不能说话，就点赞吧！这事我肯定知道！  ,,无,True,无,2022-10-27 09:01,无,11847,14,0
Mc8QS3sQG,https://weibo.cn/comment/Mc8QS3sQG?uid=7751678845&rl=0#cmtfrm,欧美股市目前涨跌互见，有迷路的感觉！  ,,无,True,无,2022-10-26 21:53,无,6208,12,0
Mc8rZ10D6,https://weibo.cn/comment/Mc8rZ10D6?uid=7751678845&rl=0#cmtfrm,目前欧洲股市小跌！  ,,无,True,无,2022-10-26 20:51,无,5698,1,0
Mc8rDESkk,https://weibo.cn/comment/Mc8rDESkk?uid=7751678845&rl=0#cmtfrm,离岸人民币兑美元上涨1.26%至7.22！  ,,无,True,无,2022-10-26 20:51,无,5890,15,0
Mc8qGBcEK,https://weibo.cn/comment/Mc8qGBcEK?uid=7751678845&rl=0#cmtfrm,三季度，随着国际客运航班有序恢复，国际航线旅客运输量回升明显，三季度共完成53.7万人次，较二季度增长73.3%，较去年同期增长36.3%。  ,,无,True,无,2022-10-26 20:48,无,5511,10,0
Mc8hZ19B0,https://weibo.cn/comment/Mc8hZ19B0?uid=7751678845&rl=0#cmtfrm,宝？  ,,无,True,无,2022-10-26 20:27,无,6290,21,0
Mc6LSyMIo,https://weibo.cn/comment/Mc6LSyMIo?uid=7751678845&rl=0#cmtfrm,人心复杂，除了父母，没有谁会不计回报的给你当靠山，永远不要去怪别人不帮你，你才是自己最大的依靠，少一点依赖，多一点努力！  ,,无,True,无,2022-10-26 16:35,无,10160,229,1
Mc6xDAKEZ,https://weibo.cn/comment/Mc6xDAKEZ?uid=7751678845&rl=0#cmtfrm,今天北向资金合计净买入34.32亿元，其中沪股通净买入1.53亿元，深股通净买入32.79亿元……洋葱先是连续6个交易日卖出，如今是连续两个交易日买进。  ,,无,True,无,2022-10-26 16:00,无,7575,15,1
Mc6aDwZdR,https://weibo.cn/comment/Mc6aDwZdR?uid=7751678845&rl=0#cmtfrm,今天大盘指数一度反击3028点，收在2999.50点；按技术面看大盘指数在酝酿以2934和2944连线为基础，想构筑一个小双底，按技术要求看收复3056点后形成的概率会比较大，突破3100则判断成立。至于风险线则是2934点不能再破，破则成不了。按前天看，创业板上涨2.52%和科创板上涨3.29%，个股赚钱效应比主板...全文 ,,无,True,无,2022-10-26 15:03,微博 weibo.com,10601,170,2
Mc65oux3k,https://weibo.cn/comment/Mc65oux3k?uid=7751678845&rl=0#cmtfrm,今天有收获的，给个眼神！  ,,无,True,无,2022-10-26 14:50,微博 weibo.com,11568,41,3
Mc63ooaTV,https://weibo.cn/comment/Mc63ooaTV?uid=7751678845&rl=0#cmtfrm,主要是权重力量压指数，所以大盘指数不明显，创业板上涨2.31%，科创板指数上涨3.38%，赚钱效应明显很多。  ,,无,True,无,2022-10-26 14:45,微博 weibo.com,7619,6,2
Mc5Z69Yzd,https://weibo.cn/comment/Mc5Z69Yzd?uid=7751678845&rl=0#cmtfrm,神猪最近并没有跌，今天出现了补跌，可见市场还处于比较弱的态势下。  ,,无,True,无,2022-10-26 14:35,微博 weibo.com,7001,15,2
Mc5S9pKms,https://weibo.cn/comment/Mc5S9pKms?uid=7751678845&rl=0#cmtfrm,多空争夺激烈，今天要求不高，收复3006点就心满意足了，大家同意么？  ,,无,True,无,2022-10-26 14:18,微博 weibo.com,9445,58,3
Mc5KMvr4k,https://weibo.cn/comment/Mc5KMvr4k?uid=7751678845&rl=0#cmtfrm,先不管能不能构筑成小双底，短线操作的话参考2934和2944连线即可，这就是短线的风险控制线，简单就好，没必要复杂化。  ,,无,True,无,2022-10-26 14:00,微博 weibo.com,7751,83,0
Mc5G7x3w4,https://weibo.cn/comment/Mc5G7x3w4?uid=7751678845&rl=0#cmtfrm,目前先进封装（Chiplet）概念板块出现拉升。  ,,无,True,无,2022-10-26 13:48,微博 weibo.com,7265,42,2
Mc5EV7D4G,https://weibo.cn/comment/Mc5EV7D4G?uid=7751678845&rl=0#cmtfrm,芯片，半导体，软件，创新医药等轮流争着买单！  ,,无,True,无,2022-10-26 13:45,微博 weibo.com,7250,19,0
Mc5Cx2XsO,https://weibo.cn/comment/Mc5Cx2XsO?uid=7751678845&rl=0#cmtfrm,白酒板块再度转跌，拖指数！  ,,无,True,无,2022-10-26 13:39,微博 weibo.com,6323,3,1
